Date,Country,Exchange rate
2015-04-23,India,63.2700
2015-04-24,India,63.5500
2015-04-27,India,63.3400
2015-04-28,India,63.0500
2015-04-29,India,63.3800
2015-04-30,India,63.5800
2015-05-01,India,63.6300
2015-05-04,India,63.6400
2015-05-05,India,63.3100
2015-05-06,India,63.5700
2015-05-07,India,64.0800
2015-05-08,India,63.7300
2015-05-11,India,63.9600
2015-05-12,India,64.1900
2015-05-13,India,63.8800
2015-05-14,India,63.4700
2015-05-15,India,63.3600
2015-05-18,India,63.6600
2015-05-19,India,63.8000
2015-05-20,India,63.7500
2015-05-21,India,63.5100
2015-05-22,India,63.4300
2015-05-25,India,
2015-05-26,India,63.8700
2015-05-27,India,63.9200
2015-05-28,India,63.8300
2015-05-29,India,63.7100
2015-06-01,India,63.5900
2015-06-02,India,63.7200
2015-06-03,India,63.9900
2015-06-04,India,63.9600
2015-06-05,India,63.7600
2015-06-08,India,64.0300
2015-06-09,India,63.9600
2015-06-10,India,63.8100
2015-06-11,India,63.9300
2015-06-12,India,64.0200
2015-06-15,India,64.0300
2015-06-16,India,64.2100
2015-06-17,India,64.1400
2015-06-18,India,63.6200
2015-06-19,India,63.4300
2015-06-22,India,63.5100
2015-06-23,India,63.5700
2015-06-24,India,63.5400
2015-06-25,India,63.5000
2015-06-26,India,63.5400
2015-06-29,India,63.7300
2015-06-30,India,63.5900
2015-07-01,India,63.5500
2015-07-02,India,63.3600
2015-07-03,India,
2015-07-06,India,63.2400
2015-07-07,India,63.5100
2015-07-08,India,63.4700
2015-07-09,India,63.3100
2015-07-10,India,63.3300
2015-07-13,India,63.4300
2015-07-14,India,63.2700
2015-07-15,India,63.4800
2015-07-16,India,63.4300
2015-07-17,India,63.4500
2015-07-20,India,63.6100
2015-07-21,India,63.5700
2015-07-22,India,63.6000
2015-07-23,India,63.8600
2015-07-24,India,64.0400
2015-07-27,India,64.2400
2015-07-28,India,63.7600
2015-07-29,India,63.8300
2015-07-30,India,64.0900
2015-07-31,India,63.8700
2015-08-03,India,63.9900
2015-08-04,India,63.7100
2015-08-05,India,63.7300
2015-08-06,India,63.6700
2015-08-07,India,63.7400
2015-08-10,India,63.7700
2015-08-11,India,64.3300
2015-08-12,India,64.8000
2015-08-13,India,65.2700
2015-08-14,India,65.0200
2015-08-17,India,65.3900
2015-08-18,India,65.4400
2015-08-19,India,65.1700
2015-08-20,India,65.4900
2015-08-21,India,66.0200
2015-08-24,India,66.8000
2015-08-25,India,66.0700
2015-08-26,India,66.1100
2015-08-27,India,65.9900
2015-08-28,India,66.1400
2015-08-31,India,66.3900
2015-09-01,India,66.3400
2015-09-02,India,66.1600
2015-09-03,India,66.0700
2015-09-04,India,66.7000
2015-09-07,India,
2015-09-08,India,66.3600
2015-09-09,India,66.4700
2015-09-10,India,66.4600
2015-09-11,India,66.3900
2015-09-14,India,66.3200
2015-09-15,India,66.3600
2015-09-16,India,66.4500
2015-09-17,India,66.1200
2015-09-18,India,65.7000
2015-09-21,India,65.6600
2015-09-22,India,65.8500
2015-09-23,India,66.0500
2015-09-24,India,66.3200
2015-09-25,India,66.1200
2015-09-28,India,66.2000
2015-09-29,India,65.9000
2015-09-30,India,65.5000
2015-10-01,India,65.5700
2015-10-02,India,65.3500
2015-10-05,India,65.1200
2015-10-06,India,65.1800
2015-10-07,India,64.8600
2015-10-08,India,64.9700
2015-10-09,India,64.7600
2015-10-12,India,
2015-10-13,India,65.0600
2015-10-14,India,64.8700
2015-10-15,India,64.7700
2015-10-16,India,64.7000
2015-10-19,India,64.9000
2015-10-20,India,64.9700
2015-10-21,India,65.1900
2015-10-22,India,64.9100
2015-10-23,India,64.8700
2015-10-26,India,64.8300
2015-10-27,India,65.0300
2015-10-28,India,64.8900
2015-10-29,India,65.3500
2015-10-30,India,65.4000
2015-11-02,India,65.5800
2015-11-03,India,65.5700
2015-11-04,India,65.4600
2015-11-05,India,65.8500
2015-11-06,India,66.1300
2015-11-09,India,66.3800
2015-11-10,India,66.1900
2015-11-11,India,
2015-11-12,India,66.0400
2015-11-13,India,66.1200
2015-11-16,India,66.0100
2015-11-17,India,65.9600
2015-11-18,India,66.1600
2015-11-19,India,66.0500
2015-11-20,India,66.0600
2015-11-23,India,66.3700
2015-11-24,India,66.3200
2015-11-25,India,66.3600
2015-11-26,India,
2015-11-27,India,66.8600
2015-11-30,India,66.4300
2015-12-01,India,66.4600
2015-12-02,India,66.5300
2015-12-03,India,66.8200
2015-12-04,India,66.6500
2015-12-07,India,66.7400
2015-12-08,India,66.7700
2015-12-09,India,66.8300
2015-12-10,India,66.7000
2015-12-11,India,67.1000
2015-12-14,India,67.0900
2015-12-15,India,66.7900
2015-12-16,India,66.6000
2015-12-17,India,66.3200
2015-12-18,India,66.2300
2015-12-21,India,66.1900
2015-12-22,India,66.1900
2015-12-23,India,66.0400
2015-12-24,India,66.0000
2015-12-25,India,
2015-12-28,India,66.0900
2015-12-29,India,66.2800
2015-12-30,India,66.4400
2015-12-31,India,66.1900
2016-01-01,India,
2016-01-04,India,66.5600
2016-01-05,India,66.4900
2016-01-06,India,66.7100
2016-01-07,India,66.7300
2016-01-08,India,66.8200
2016-01-11,India,66.7800
2016-01-12,India,66.8500
2016-01-13,India,66.7400
2016-01-14,India,67.3700
2016-01-15,India,67.7400
2016-01-18,India,
2016-01-19,India,67.6800
2016-01-20,India,68.0500
2016-01-21,India,67.8700
2016-01-22,India,67.5500
2016-01-25,India,67.7100
2016-01-26,India,67.7500
2016-01-27,India,67.9800
2016-01-28,India,68.0800
2016-01-29,India,67.8700
2016-02-01,India,67.9200
2016-02-02,India,67.9200
2016-02-03,India,67.9200
2016-02-04,India,67.5700
2016-02-05,India,67.7800
2016-02-08,India,67.9800
2016-02-09,India,67.9200
2016-02-10,India,67.8500
2016-02-11,India,68.4400
2016-02-12,India,68.1200
2016-02-15,India,
2016-02-16,India,68.4800
2016-02-17,India,68.3300
2016-02-18,India,68.5400
2016-02-19,India,68.5400
2016-02-22,India,68.5300
2016-02-23,India,68.5500
2016-02-24,India,68.5300
2016-02-25,India,68.8400
2016-02-26,India,68.8200
2016-02-29,India,68.2100
2016-03-01,India,67.7500
2016-03-02,India,67.4000
2016-03-03,India,67.1500
2016-03-04,India,66.9000
2016-03-07,India,66.9700
2016-03-08,India,67.3000
2016-03-09,India,67.0700
2016-03-10,India,67.2000
2016-03-11,India,66.9300
2016-03-14,India,67.1500
2016-03-15,India,67.3300
2016-03-16,India,67.2400
2016-03-17,India,66.6100
2016-03-18,India,66.3400
2016-03-21,India,66.4500
2016-03-22,India,66.5800
2016-03-23,India,66.8200
2016-03-24,India,66.8200
2016-03-25,India,66.8200
2016-03-28,India,66.5800
2016-03-29,India,66.4600
2016-03-30,India,66.3700
2016-03-31,India,66.2500
2016-04-01,India,66.3400
2016-04-04,India,66.0500
2016-04-05,India,66.4000
2016-04-06,India,66.4900
2016-04-07,India,66.7000
2016-04-08,India,66.4900
2016-04-11,India,66.3300
2016-04-12,India,66.3500
2016-04-13,India,66.6200
2016-04-14,India,66.5600
2016-04-15,India,66.4900
2016-04-18,India,66.4200
2016-04-19,India,66.1200
2016-04-20,India,66.1200
2016-04-21,India,66.4300
2016-04-22,India,66.6000
2016-04-25,India,66.6500
2016-04-26,India,66.4000
2016-04-27,India,66.5200
2016-04-28,India,66.3900
2016-04-29,India,66.3900
2016-05-02,India,66.3600
2016-05-03,India,66.5100
2016-05-04,India,66.6300
2016-05-05,India,66.5300
2016-05-06,India,66.5200
2016-05-09,India,66.7000
2016-05-10,India,66.5800
2016-05-11,India,66.5300
2016-05-12,India,66.7000
2016-05-13,India,66.8400
2016-05-16,India,66.7800
2016-05-17,India,66.7400
2016-05-18,India,66.9500
2016-05-19,India,67.5700
2016-05-20,India,67.4200
2016-05-23,India,67.4700
2016-05-24,India,67.5900
2016-05-25,India,67.2800
2016-05-26,India,66.9000
2016-05-27,India,66.9600
2016-05-30,India,
2016-05-31,India,67.1200
2016-06-01,India,67.4400
2016-06-02,India,67.2200
2016-06-03,India,66.9900
2016-06-06,India,66.8100
2016-06-07,India,66.6400
2016-06-08,India,66.5100
2016-06-09,India,66.6800
2016-06-10,India,66.8400
2016-06-13,India,67.1700
2016-06-14,India,67.3400
2016-06-15,India,67.0800
2016-06-16,India,67.4300
2016-06-17,India,67.1100
2016-06-20,India,67.5400
2016-06-21,India,67.7300
2016-06-22,India,67.4900
2016-06-23,India,67.2900
2016-06-24,India,67.8200
2016-06-27,India,67.9200
2016-06-28,India,67.8600
2016-06-29,India,67.4200
2016-06-30,India,67.5100
2016-07-01,India,67.2400
2016-07-04,India,
2016-07-05,India,67.4000
2016-07-06,India,67.4500
2016-07-07,India,67.4900
2016-07-08,India,67.1300
2016-07-11,India,67.1100
2016-07-12,India,67.0500
2016-07-13,India,66.9900
2016-07-14,India,66.8100
2016-07-15,India,67.0700
2016-07-18,India,67.1400
2016-07-19,India,67.1400
2016-07-20,India,67.1800
2016-07-21,India,67.1500
2016-07-22,India,67.1900
2016-07-25,India,67.4100
2016-07-26,India,67.3400
2016-07-27,India,67.1400
2016-07-28,India,66.9600
2016-07-29,India,66.7700
2016-08-01,India,66.6300
2016-08-02,India,66.6500
2016-08-03,India,66.8000
2016-08-04,India,66.7600
2016-08-05,India,66.8400
2016-08-08,India,66.8200
2016-08-09,India,66.7600
2016-08-10,India,66.7200
2016-08-11,India,66.7500
2016-08-12,India,66.8200
2016-08-15,India,66.8500
2016-08-16,India,66.8300
2016-08-17,India,66.9600
2016-08-18,India,66.8300
2016-08-19,India,67.1300
2016-08-22,India,67.1800
2016-08-23,India,67.0900
2016-08-24,India,67.1400
2016-08-25,India,67.0100
2016-08-26,India,66.9800
2016-08-29,India,67.1500
2016-08-30,India,67.1400
2016-08-31,India,66.9400
2016-09-01,India,66.8500
2016-09-02,India,66.6000
2016-09-05,India,
2016-09-06,India,66.2800
2016-09-07,India,66.4200
2016-09-08,India,66.5200
2016-09-09,India,66.7600
2016-09-12,India,66.7900
2016-09-13,India,67.0300
2016-09-14,India,66.7800
2016-09-15,India,66.8400
2016-09-16,India,67.1000
2016-09-19,India,66.9400
2016-09-20,India,66.9700
2016-09-21,India,66.9900
2016-09-22,India,66.6000
2016-09-23,India,66.6600
2016-09-26,India,66.5600
2016-09-27,India,66.5000
2016-09-28,India,66.5000
2016-09-29,India,66.7200
2016-09-30,India,66.5800
2016-10-03,India,66.5200
2016-10-04,India,66.4900
2016-10-05,India,66.5300
2016-10-06,India,66.7000
2016-10-07,India,66.6100
2016-10-10,India,
2016-10-11,India,66.8100
2016-10-12,India,66.8500
2016-10-13,India,66.8400
2016-10-14,India,66.6900
2016-10-17,India,66.8000
2016-10-18,India,66.7100
2016-10-19,India,66.6400
2016-10-20,India,66.8300
2016-10-21,India,66.9400
2016-10-24,India,66.8900
2016-10-25,India,66.8000
2016-10-26,India,66.8300
2016-10-27,India,66.8500
2016-10-28,India,66.7800
2016-10-31,India,66.7200
2016-11-01,India,66.7000
2016-11-02,India,66.6600
2016-11-03,India,66.6800
2016-11-04,India,66.7500
2016-11-07,India,66.7300
2016-11-08,India,66.3900
2016-11-09,India,66.4800
2016-11-10,India,66.8600
2016-11-11,India,
2016-11-14,India,67.7800
2016-11-15,India,67.8000
2016-11-16,India,68.0700
2016-11-17,India,67.9300
2016-11-18,India,68.1200
2016-11-21,India,68.2300
2016-11-22,India,68.4000
2016-11-23,India,68.8600
2016-11-24,India,
2016-11-25,India,68.5900
2016-11-28,India,68.5600
2016-11-29,India,68.6400
2016-11-30,India,68.5600
2016-12-01,India,68.2900
2016-12-02,India,68.0400
2016-12-05,India,68.0600
2016-12-06,India,67.7200
2016-12-07,India,67.5000
2016-12-08,India,67.4200
2016-12-09,India,67.5100
2016-12-12,India,67.3800
2016-12-13,India,67.4700
2016-12-14,India,67.4300
2016-12-15,India,67.9100
2016-12-16,India,67.8200
2016-12-19,India,67.8300
2016-12-20,India,67.9700
2016-12-21,India,67.8200
2016-12-22,India,67.8600
2016-12-23,India,67.8400
2016-12-26,India,
2016-12-27,India,68.0100
2016-12-28,India,68.2000
2016-12-29,India,67.9100
2016-12-30,India,67.9200
2017-01-02,India,
2017-01-03,India,68.3700
2017-01-04,India,67.9000
2017-01-05,India,67.7400
2017-01-06,India,68.1200
2017-01-09,India,68.0800
2017-01-10,India,68.2500
2017-01-11,India,68.3900
2017-01-12,India,67.9900
2017-01-13,India,68.1600
2017-01-16,India,
2017-01-17,India,67.9000
2017-01-18,India,68.1200
2017-01-19,India,68.1000
2017-01-20,India,
2017-01-23,India,68.1100
2017-01-24,India,68.1200
2017-01-25,India,68.0400
2017-01-26,India,68.1700
2017-01-27,India,68.0600
2017-01-30,India,67.8000
2017-01-31,India,67.4800
2017-02-01,India,67.4000
2017-02-02,India,67.2000
2017-02-03,India,67.1800
2017-02-06,India,67.2000
2017-02-07,India,67.3500
2017-02-08,India,67.0400
2017-02-09,India,66.7100
2017-02-10,India,66.8000
2017-02-13,India,66.9900
2017-02-14,India,66.8800
2017-02-15,India,66.8500
2017-02-16,India,67.1200
2017-02-17,India,67.0900
2017-02-20,India,
2017-02-21,India,67.0000
2017-02-22,India,66.9500
2017-02-23,India,66.6800
2017-02-24,India,66.6800
2017-02-27,India,66.6900
2017-02-28,India,66.6700
2017-03-01,India,66.8300
2017-03-02,India,66.7500
2017-03-03,India,66.7600
2017-03-06,India,66.6400
2017-03-07,India,66.6200
2017-03-08,India,66.7600
2017-03-09,India,66.6400
2017-03-10,India,66.6000
2017-03-13,India,66.1500
2017-03-14,India,65.7600
2017-03-15,India,65.6200
2017-03-16,India,65.4000
2017-03-17,India,65.3800
2017-03-20,India,65.3000
2017-03-21,India,65.3100
2017-03-22,India,65.4500
2017-03-23,India,65.4100
2017-03-24,India,65.4000
2017-03-27,India,65.0500
2017-03-28,India,65.0200
2017-03-29,India,64.8700
2017-03-30,India,64.8500
2017-03-31,India,64.8500
2017-04-03,India,65.0300
2017-04-04,India,65.1000
2017-04-05,India,64.8700
2017-04-06,India,64.5800
2017-04-07,India,64.2600
2017-04-10,India,64.5500
2017-04-11,India,64.5500
2017-04-12,India,64.6800
2017-04-13,India,64.4200
2017-04-14,India,64.4200
2017-04-17,India,64.5300
2017-04-18,India,64.5600
2017-04-19,India,64.6200
2017-04-20,India,64.6100
2017-04-21,India,64.6500
2017-04-24,India,64.4800
2017-04-25,India,64.3200
2017-04-26,India,64.0800
2017-04-27,India,64.1400
2017-04-28,India,64.2700
2017-05-01,India,64.2500
2017-05-02,India,64.1600
2017-05-03,India,64.1700
2017-05-04,India,64.2200
2017-05-05,India,64.3100
2017-05-08,India,64.3200
2017-05-09,India,64.6600
2017-05-10,India,64.5300
2017-05-11,India,64.4300
2017-05-12,India,64.2400
2017-05-15,India,64.0400
2017-05-16,India,64.0300
2017-05-17,India,64.1100
2017-05-18,India,64.8700
2017-05-19,India,64.5600
2017-05-22,India,64.5300
2017-05-23,India,64.8500
2017-05-24,India,64.7400
2017-05-25,India,64.5500
2017-05-26,India,64.5000
2017-05-29,India,
2017-05-30,India,64.6600
2017-05-31,India,64.5000
2017-06-01,India,64.3900
2017-06-02,India,64.4100
2017-06-05,India,64.3400
2017-06-06,India,64.4200
2017-06-07,India,64.3900
2017-06-08,India,64.2400
2017-06-09,India,64.2400
2017-06-12,India,64.4800
2017-06-13,India,64.3300
2017-06-14,India,64.2300
2017-06-15,India,64.5800
2017-06-16,India,64.5000
2017-06-19,India,64.4500
2017-06-20,India,64.5400
2017-06-21,India,64.5200
2017-06-22,India,64.6000
2017-06-23,India,64.4700
2017-06-26,India,64.4300
2017-06-27,India,64.4700
2017-06-28,India,64.5500
2017-06-29,India,64.6600
2017-06-30,India,64.6200
2017-07-03,India,64.8400
2017-07-04,India,
2017-07-05,India,64.8000
2017-07-06,India,64.7200
2017-07-07,India,64.6200
2017-07-10,India,64.4500
2017-07-11,India,64.5400
2017-07-12,India,64.5300
2017-07-13,India,64.4600
2017-07-14,India,64.3800
2017-07-17,India,64.3400
2017-07-18,India,64.3200
2017-07-19,India,64.2400
2017-07-20,India,64.3700
2017-07-21,India,64.3800
2017-07-24,India,64.3900
2017-07-25,India,64.3800
2017-07-26,India,64.3200
2017-07-27,India,64.1100
2017-07-28,India,64.1100
2017-07-31,India,64.1800
2017-08-01,India,64.0600
2017-08-02,India,63.6400
2017-08-03,India,63.6700
2017-08-04,India,63.6400
2017-08-07,India,63.8300
2017-08-08,India,63.6900
2017-08-09,India,63.8600
2017-08-10,India,64.0500
2017-08-11,India,64.1400
2017-08-14,India,64.0800
2017-08-15,India,64.1200
2017-08-16,India,64.1600
2017-08-17,India,64.1500
2017-08-18,India,64.1000
2017-08-21,India,64.1000
2017-08-22,India,64.0700
2017-08-23,India,64.0400
2017-08-24,India,64.0400
2017-08-25,India,64.0000
2017-08-28,India,63.9000
2017-08-29,India,64.0200
2017-08-30,India,63.9800
2017-08-31,India,63.9300
2017-09-01,India,64.0200
2017-09-04,India,
2017-09-05,India,64.1200
2017-09-06,India,64.0600
2017-09-07,India,64.0100
2017-09-08,India,63.7800
2017-09-11,India,63.9300
2017-09-12,India,64.0300
2017-09-13,India,64.0000
2017-09-14,India,64.1200
2017-09-15,India,64.1000
2017-09-18,India,64.1500
2017-09-19,India,64.3000
2017-09-20,India,64.2900
2017-09-21,India,64.8000
2017-09-22,India,64.7900
2017-09-25,India,65.1200
2017-09-26,India,65.4600
2017-09-27,India,65.7100
2017-09-28,India,65.4600
2017-09-29,India,65.3000
2017-10-02,India,65.2800
2017-10-03,India,65.4800
2017-10-04,India,65.0200
2017-10-05,India,65.1400
2017-10-06,India,65.3900
2017-10-09,India,
2017-10-10,India,65.2400
2017-10-11,India,65.1500
2017-10-12,India,65.0500
2017-10-13,India,64.7000
2017-10-16,India,64.7000
2017-10-17,India,65.0200
2017-10-18,India,65.0600
2017-10-19,India,64.9900
2017-10-20,India,65.0300
2017-10-23,India,65.0200
2017-10-24,India,65.1000
2017-10-25,India,64.9200
2017-10-26,India,64.8400
2017-10-27,India,65.0400
2017-10-30,India,64.8300
2017-10-31,India,64.7500
2017-11-01,India,64.5600
2017-11-02,India,64.5700
2017-11-03,India,64.5600
2017-11-06,India,64.6200
2017-11-07,India,65.0300
2017-11-08,India,64.9400
2017-11-09,India,64.9600
2017-11-10,India,
2017-11-13,India,65.4600
2017-11-14,India,65.4100
2017-11-15,India,65.2600
2017-11-16,India,65.3200
2017-11-17,India,65.0100
2017-11-20,India,65.1000
2017-11-21,India,64.9100
2017-11-22,India,64.8700
2017-11-23,India,
2017-11-24,India,64.6700
2017-11-27,India,64.4700
2017-11-28,India,64.4000
2017-11-29,India,64.2900
2017-11-30,India,64.4600
2017-12-01,India,64.5000
2017-12-04,India,64.3600
2017-12-05,India,64.3800
2017-12-06,India,64.5300
2017-12-07,India,64.5700
2017-12-08,India,64.4300
2017-12-11,India,64.3500
2017-12-12,India,64.3900
2017-12-13,India,64.4500
2017-12-14,India,64.3600
2017-12-15,India,64.0400
2017-12-18,India,64.2300
2017-12-19,India,64.0200
2017-12-20,India,64.1100
2017-12-21,India,64.0200
2017-12-22,India,64.0200
2017-12-25,India,
2017-12-26,India,64.0800
2017-12-27,India,64.1500
2017-12-28,India,64.0700
2017-12-29,India,63.8300
2018-01-01,India,
2018-01-02,India,63.4600
2018-01-03,India,63.5000
2018-01-04,India,63.4000
2018-01-05,India,63.3800
2018-01-08,India,63.4800
2018-01-09,India,63.6600
2018-01-10,India,63.5800
2018-01-11,India,63.6500
2018-01-12,India,63.6100
2018-01-15,India,
2018-01-16,India,64.0100
2018-01-17,India,63.8800
2018-01-18,India,63.8700
2018-01-19,India,63.8400
2018-01-22,India,63.8800
2018-01-23,India,63.7600
2018-01-24,India,63.6900
2018-01-25,India,63.5200
2018-01-26,India,63.5800
2018-01-29,India,63.5700
2018-01-30,India,63.6500
2018-01-31,India,63.5800
2018-02-01,India,63.9700
2018-02-02,India,64.1100
2018-02-05,India,64.0600
2018-02-06,India,64.2300
2018-02-07,India,64.2300
2018-02-08,India,64.2700
2018-02-09,India,64.3700
2018-02-12,India,64.2900
2018-02-13,India,64.2700
2018-02-14,India,64.1000
2018-02-15,India,63.9300
2018-02-16,India,64.2100
2018-02-19,India,
2018-02-20,India,64.8300
2018-02-21,India,64.7600
2018-02-22,India,65.0100
2018-02-23,India,64.7100
2018-02-26,India,64.7800
2018-02-27,India,64.8400
2018-02-28,India,65.2000
2018-03-01,India,65.2000
2018-03-02,India,65.2400
2018-03-05,India,65.0600
2018-03-06,India,64.9000
2018-03-07,India,64.8600
2018-03-08,India,65.1500
2018-03-09,India,65.1200
2018-03-12,India,65.0000
2018-03-13,India,64.8500
2018-03-14,India,64.8400
2018-03-15,India,64.9400
2018-03-16,India,64.9700
2018-03-19,India,65.2100
2018-03-20,India,65.1900
2018-03-21,India,65.2000
2018-03-22,India,65.1000
2018-03-23,India,64.9800
2018-03-26,India,64.8300
2018-03-27,India,64.9800
2018-03-28,India,65.1500
2018-03-29,India,65.1200
2018-03-30,India,65.1100
2018-04-02,India,65.1100
2018-04-03,India,65.0000
2018-04-04,India,65.0800
2018-04-05,India,64.9200
2018-04-06,India,64.9500
2018-04-09,India,64.9500
2018-04-10,India,64.9500
2018-04-11,India,65.2600
2018-04-12,India,65.2800
2018-04-13,India,65.2700
2018-04-16,India,65.4600
2018-04-17,India,65.6600
2018-04-18,India,65.6200
2018-04-19,India,65.7900
2018-04-20,India,66.1500
2018-04-23,India,66.4200
2018-04-24,India,66.3600
2018-04-25,India,66.9200
2018-04-26,India,66.8000
2018-04-27,India,66.6800
2018-04-30,India,66.5000
2018-05-01,India,66.5200
2018-05-02,India,66.7100
2018-05-03,India,66.6800
2018-05-04,India,66.8300
2018-05-07,India,67.1300
2018-05-08,India,67.1200
2018-05-09,India,67.2500
2018-05-10,India,67.2400
2018-05-11,India,67.2800
2018-05-14,India,67.5500
2018-05-15,India,68.0700
2018-05-16,India,67.7700
2018-05-17,India,67.7600
2018-05-18,India,68.0400
2018-05-21,India,68.1100
2018-05-22,India,68.0400
2018-05-23,India,68.3800
2018-05-24,India,68.3200
2018-05-25,India,67.7800
2018-05-28,India,
2018-05-29,India,67.7800
2018-05-30,India,67.4600
2018-05-31,India,67.4000
2018-06-01,India,66.9900
2018-06-04,India,67.0500
2018-06-05,India,67.1200
2018-06-06,India,66.8700
2018-06-07,India,67.2000
2018-06-08,India,67.5600
2018-06-11,India,67.4600
2018-06-12,India,67.4800
2018-06-13,India,67.6000
2018-06-14,India,67.6200
2018-06-15,India,68.0600
2018-06-18,India,68.1000
2018-06-19,India,68.3000
2018-06-20,India,68.0600
2018-06-21,India,67.9400
2018-06-22,India,67.8800
2018-06-25,India,68.0900
2018-06-26,India,68.3100
2018-06-27,India,68.6300
2018-06-28,India,68.8100
2018-06-29,India,68.4600
2018-07-02,India,68.7800
2018-07-03,India,68.5800
2018-07-04,India,
2018-07-05,India,68.8900
2018-07-06,India,68.8000
2018-07-09,India,68.6600
2018-07-10,India,68.7600
2018-07-11,India,68.7000
2018-07-12,India,68.5200
2018-07-13,India,68.4400
2018-07-16,India,68.6000
2018-07-17,India,68.4200
2018-07-18,India,68.6200
2018-07-19,India,69.0100
2018-07-20,India,68.7400
2018-07-23,India,68.8400
2018-07-24,India,68.9400
2018-07-25,India,68.7200
2018-07-26,India,68.6600
2018-07-27,India,68.6000
2018-07-30,India,68.6000
2018-07-31,India,68.5400
2018-08-01,India,68.3700
2018-08-02,India,68.6300
2018-08-03,India,68.5400
2018-08-06,India,68.8200
2018-08-07,India,68.6200
2018-08-08,India,68.6500
2018-08-09,India,68.7400
2018-08-10,India,68.8800
2018-08-13,India,70.0200
2018-08-14,India,69.9500
2018-08-15,India,69.9200
2018-08-16,India,70.1900
2018-08-17,India,70.0900
2018-08-20,India,69.8400
2018-08-21,India,69.8500
2018-08-22,India,69.8500
2018-08-23,India,70.0900
2018-08-24,India,69.9600
2018-08-27,India,70.1600
2018-08-28,India,70.0900
2018-08-29,India,70.5300
2018-08-30,India,70.7400
2018-08-31,India,71.0000
2018-09-03,India,
2018-09-04,India,71.5800
2018-09-05,India,71.7500
2018-09-06,India,71.9400
2018-09-07,India,71.7800
2018-09-10,India,72.4500
2018-09-11,India,72.6900
2018-09-12,India,72.1500
2018-09-13,India,72.0200
2018-09-14,India,71.8700
2018-09-17,India,72.5100
2018-09-18,India,72.9800
2018-09-19,India,72.3500
2018-09-20,India,72.0100
2018-09-21,India,72.1800
2018-09-24,India,72.6600
2018-09-25,India,72.6800
2018-09-26,India,72.5900
2018-09-27,India,72.5500
2018-09-28,India,72.5400
2018-10-01,India,72.9200
2018-10-02,India,72.9100
2018-10-03,India,73.3400
2018-10-04,India,73.6200
2018-10-05,India,73.7600
2018-10-08,India,
2018-10-09,India,74.3300
2018-10-10,India,74.2500
2018-10-11,India,74.0400
2018-10-12,India,73.6000
2018-10-15,India,73.7600
2018-10-16,India,73.4600
2018-10-17,India,73.5200
2018-10-18,India,73.5200
2018-10-19,India,73.3700
2018-10-22,India,73.5600
2018-10-23,India,73.5400
2018-10-24,India,73.1800
2018-10-25,India,73.2100
2018-10-26,India,73.4600
2018-10-29,India,73.4200
2018-10-30,India,73.6200
2018-10-31,India,73.9500
2018-11-01,India,73.4500
2018-11-02,India,72.4400
2018-11-05,India,73.0800
2018-11-06,India,72.9500
2018-11-07,India,72.4400
2018-11-08,India,72.3700
2018-11-09,India,72.4800
2018-11-12,India,
2018-11-13,India,72.6100
2018-11-14,India,72.3000
2018-11-15,India,71.9700
2018-11-16,India,71.9800
2018-11-19,India,71.6000
2018-11-20,India,71.4900
2018-11-21,India,71.3000
2018-11-22,India,
2018-11-23,India,70.6500
2018-11-26,India,70.8100
2018-11-27,India,70.8000
2018-11-28,India,70.6300
2018-11-29,India,69.7900
2018-11-30,India,69.6200
2018-12-03,India,70.4000
2018-12-04,India,70.5200
2018-12-05,India,
2018-12-06,India,70.8400
2018-12-07,India,70.8500
2018-12-10,India,72.4360
2018-12-11,India,72.2700
2018-12-12,India,71.7900
2018-12-13,India,71.5200
2018-12-14,India,71.9400
2018-12-17,India,71.6000
2018-12-18,India,70.6100
2018-12-19,India,70.2600
2018-12-20,India,69.9600
2018-12-21,India,70.0900
2018-12-24,India,
2018-12-25,India,
2018-12-26,India,70.0700
2018-12-27,India,70.3400
2018-12-28,India,69.9200
2018-12-31,India,69.5800
2019-01-01,India,
2019-01-02,India,70.0200
2019-01-03,India,70.1200
2019-01-04,India,69.6300
2019-01-07,India,69.7800
2019-01-08,India,70.1100
2019-01-09,India,70.4200
2019-01-10,India,70.4300
2019-01-11,India,70.3800
2019-01-14,India,
2019-01-15,India,71.0000
2019-01-16,India,70.9700
2019-01-17,India,71.0900
2019-01-18,India,71.2100
2019-01-21,India,
2019-01-22,India,71.2300
2019-01-23,India,71.2100
2019-01-24,India,71.0200
2019-01-25,India,70.9400
2019-01-28,India,71.0600
2019-01-29,India,71.4000
2019-01-30,India,71.2400
2019-01-31,India,70.9400
2019-02-01,India,71.4100
2019-02-04,India,71.6600
2019-02-05,India,71.5200
2019-02-06,India,71.5500
2019-02-07,India,71.3000
2019-02-08,India,71.2300
2019-02-11,India,71.1500
2019-02-12,India,70.5600
2019-02-13,India,70.8600
2019-02-14,India,71.1800
2019-02-15,India,71.3600
2019-02-18,India,
2019-02-19,India,71.3100
2019-02-20,India,
2019-02-21,India,71.1500
2019-02-22,India,71.0700
2019-02-25,India,70.8200
2019-02-26,India,71.0200
2019-02-27,India,71.1500
2019-02-28,India,70.8300
2019-03-01,India,70.9000
2019-03-04,India,70.9100
2019-03-05,India,70.5500
2019-03-06,India,70.0200
2019-03-07,India,70.0900
